time,open,high,low,close,tick_volume,spread
2022-07-17,1706.89,1739.22,1680.85,1723.89,325609,7
2022-07-24,1725.98,1767.87,1711.46,1765.4,345755,7
2022-07-31,1765.09,1794.9,1754.27,1774.96,359322,7
2022-08-07,1773.11,1807.95,1771.18,1801.0,297302,7
2022-08-14,1801.53,1801.74,1745.57,1746.58,303131,7
2022-08-21,1745.58,1765.41,1727.72,1737.28,305910,7
2022-08-28,1734.82,1745.41,1688.76,1711.61,317313,7
2022-09-04,1711.13,1729.47,1691.38,1716.3,303239,7
2022-09-11,1718.22,1735.07,1654.06,1675.08,338975,0
2022-09-18,1674.33,1687.95,1639.74,1643.97,346034,7
2022-09-25,1643.02,1675.39,1614.75,1661.06,426389,7
2022-10-02,1664.2,1729.38,1659.68,1694.36,384049,7
2022-10-09,1696.18,1699.77,1640.15,1644.09,518791,7
2022-10-16,1646.05,1668.42,1617.22,1656.51,505443,7
2022-10-23,1659.82,1674.86,1637.97,1644.88,513428,7
2022-10-30,1643.64,1681.73,1616.6,1680.54,485091,7
2022-11-06,1675.31,1772.76,1664.71,1771.01,523140,7
2022-11-13,1763.69,1786.52,1747.51,1749.86,528028,7
2022-11-20,1751.23,1761.15,1723.8,1756.1,405880,0
2022-11-27,1753.17,1804.42,1739.61,1797.82,512981,7
2022-12-04,1794.67,1809.95,1765.81,1796.64,480722,7
2022-12-11,1795.93,1824.45,1773.69,1792.26,507622,0
2022-12-18,1792.18,1823.79,1783.87,1798.0,461660,7
2022-12-25,1800.59,1833.29,1796.99,1824.51,306782,7
2023-01-01,1827.97,1869.84,1823.71,1865.97,447873,7
2023-01-08,1866.26,1921.86,1866.26,1920.39,487673,0
2023-01-15,1918.21,1937.51,1896.58,1926.83,477829,7
2023-01-22,1924.23,1949.15,1911.37,1927.94,444113,7
2023-01-29,1926.75,1959.72,1861.42,1865.71,597530,7
2023-02-05,1864.22,1890.24,1852.71,1864.81,549005,7
2023-02-12,1864.07,1870.56,1818.91,1841.89,513798,7
2023-02-19,1841.21,1847.45,1808.93,1810.72,444353,7
2023-02-26,1811.8,1856.36,1804.63,1855.06,475606,7
2023-03-05,1853.71,1870.13,1809.33,1868.04,497961,7
2023-03-12,1882.66,1987.76,1871.5,1984.73,833704,7
2023-03-19,1985.24,2009.75,1934.23,1976.78,685232,7
2023-03-26,1976.58,1987.52,1944.0,1968.81,494883,7
2023-04-02,1966.24,2032.07,1949.73,2007.15,430014,7
2023-04-09,1997.06,2048.68,1981.61,2004.18,481500,7
2023-04-16,2000.95,2015.03,1969.22,1983.01,480379,7
2023-04-23,1982.18,2009.3,1973.98,1989.27,545449,7
2023-04-30,1989.83,2062.82,1977.06,2016.47,550123,7
2023-05-07,2016.1,2048.16,2000.87,2010.81,529523,7
2023-05-14,2008.56,2022.18,1951.94,1977.06,516778,7
2023-05-21,1978.02,1985.2,1936.68,1946.73,507138,7
2023-05-28,1942.98,1983.39,1932.01,1947.98,443951,7
2023-06-04,1947.35,1972.94,1938.09,1960.82,489656,7
2023-06-11,1959.57,1971.09,1924.59,1957.75,511393,7
2023-06-18,1958.44,1958.73,1910.16,1919.73,448154,7
