open_date,close_date,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,duration,change,change_pct,dur_s,sl_dist,tp_dist,move
2026-01-16 08:47:00,2026-01-16 08:47:00,XAUUSD,Sell,0.1,4597.7,4585.3,4595.3,4595.44,-14.0,-1.4,2s,-0.02%,-0.02,2.0,2.399999999999636,10.0,-0.13999999999941792
2026-01-19 07:06:00,2026-01-19 07:07:00,XAUUSD,Buy,0.1,4667.45,4679.85,4669.87,4670.99,112.0,11.2,41s,0.14%,0.14,41.0,2.4200000000000728,9.980000000000473,1.1199999999998909
2026-01-19 08:32:00,2026-01-19 08:33:00,XAUUSD,Buy,0.1,4671.84,4684.24,4674.24,4674.28,4.0,0.4,21s,0.01%,0.01,21.0,2.399999999999636,10.0,0.03999999999996362
2026-01-19 10:57:00,2026-01-19 10:57:00,XAUUSD,Sell,0.1,4664.35,4651.95,4661.95,4662.06,-11.0,-1.1,2s,-0.01%,-0.01,2.0,2.4000000000005457,10.0,-0.11000000000058208
2026-01-19 12:44:00,2026-01-19 12:44:00,XAUUSD,Sell,0.1,4664.21,4651.81,4661.78,4661.51,27.0,2.7,8s,0.03%,0.03,8.0,2.430000000000291,9.969999999999345,0.26999999999952706
2026-01-19 13:41:00,2026-01-19 13:41:00,XAUUSD,Sell,0.1,4663.67,4651.27,4661.25,4660.39,86.0,8.6,14s,0.11%,0.11,14.0,2.4200000000000728,9.979999999999563,0.8599999999996726
2026-01-19 15:33:00,2026-01-19 15:33:00,XAUUSD,Buy,0.1,4671.35,4683.75,4673.77,4673.59,-18.0,-1.8,2s,-0.02%,-0.02,2.0,2.4200000000000728,9.979999999999563,-0.18000000000029104
2026-01-19 17:54:00,2026-01-19 17:55:00,XAUUSD,Buy,0.1,4671.41,4683.81,4673.81,4674.73,92.0,9.2,37s,0.12%,0.12,37.0,2.4000000000005457,10.0,0.9199999999991633
2026-01-20 05:36:00,2026-01-20 05:37:00,XAUUSD,Buy,0.1,4673.55,4685.95,4675.95,4675.76,-19.0,-1.9,20s,-0.02%,-0.02,20.0,2.399999999999636,10.0,-0.18999999999959982
2026-01-20 09:13:00,2026-01-20 09:13:00,XAUUSD,Buy,0.1,4714.61,4727.01,4717.03,4717.19,16.0,1.6,8s,0.02%,0.02,8.0,2.4200000000000728,9.980000000000473,0.15999999999985448
2026-01-20 15:20:00,2026-01-20 15:20:00,XAUUSD,Sell,0.1,4724.05,4711.65,4721.64,4721.81,-17.0,-1.7,1s,-0.02%,-0.02,1.0,2.4099999999998545,9.990000000000691,-0.17000000000007276
2026-01-20 18:54:00,2026-01-20 18:55:00,XAUUSD,Buy,0.1,4748.74,4761.14,4751.14,4751.0,-14.0,-1.4,20s,-0.02%,-0.02,20.0,2.4000000000005457,10.0,-0.14000000000032742
2026-01-21 05:03:00,2026-01-21 05:03:00,XAUUSD,Buy,0.1,4841.73,4854.13,4844.15,4844.52,37.0,3.7,20s,0.05%,0.05,20.0,2.4200000000000728,9.980000000000473,0.37000000000080036
2026-01-21 06:19:00,2026-01-21 06:19:00,XAUUSD,Buy,0.1,4847.35,4859.75,4849.76,4850.68,92.0,9.2,16s,0.12%,0.12,16.0,2.4099999999998545,9.989999999999782,0.9200000000000728
2026-01-21 11:33:00,2026-01-21 11:33:00,XAUUSD,Buy,0.1,4867.16,4879.56,4869.9,4874.21,431.0,43.1,4s,0.54%,0.54,4.0,2.7399999999997817,9.660000000000764,4.3100000000004
2026-01-21 12:00:00,2026-01-21 12:00:00,XAUUSD,Buy,0.1,4867.16,4879.56,4869.57,4869.3,-27.0,-2.7,1s,-0.03%,-0.03,1.0,2.4099999999998545,9.990000000000691,-0.26999999999952706
2026-01-21 15:32:00,2026-01-21 15:32:00,XAUUSD,Buy,0.1,4869.17,4881.57,4871.57,4871.58,1.0,0.1,2s,0.00%,0.0,2.0,2.399999999999636,10.0,0.010000000000218279
2026-01-21 17:19:00,2026-01-21 17:19:00,XAUUSD,Sell,0.1,4841.76,4829.36,4839.35,4829.35,1000.0,100.0,24s,1.25%,1.25,24.0,2.4099999999998545,9.990000000000691,10.0
2026-01-22 03:03:00,2026-01-22 03:03:00,XAUUSD,Sell,0.1,4779.89,4767.49,4777.48,4774.0,348.0,34.8,16s,0.43%,0.43,16.0,2.410000000000764,9.989999999999782,3.4799999999995634
2026-01-22 07:04:00,2026-01-22 07:04:00,XAUUSD,Buy,0.1,4798.04,4810.44,4800.45,4800.62,17.0,1.7,6s,0.02%,0.02,6.0,2.4099999999998545,9.989999999999782,0.17000000000007276
2026-01-22 07:50:00,2026-01-22 07:52:00,XAUUSD,Buy,0.1,4807.29,4819.69,4809.71,4815.03,532.0,53.2,1m,0.65%,0.65,60.0,2.4200000000000728,9.979999999999563,5.319999999999709
2026-01-22 09:02:00,2026-01-22 09:02:00,XAUUSD,Buy,0.1,4826.84,4839.24,4829.26,4830.1,84.0,8.4,13s,0.10%,0.1,13.0,2.4200000000000728,9.979999999999563,0.8400000000001455
2026-01-22 11:32:00,2026-01-22 11:32:00,XAUUSD,Sell,0.1,4824.72,4812.32,4822.28,4816.81,547.0,54.7,12s,0.66%,0.66,12.0,2.4400000000005093,9.960000000000036,5.469999999999345
2026-01-22 15:42:00,2026-01-22 15:42:00,XAUUSD,Sell,0.1,4816.37,4803.97,4813.96,4811.26,270.0,27.0,13s,0.33%,0.33,13.0,2.4099999999998545,9.989999999999782,2.699999999999818
2026-01-22 16:32:00,2026-01-22 16:33:00,XAUUSD,Buy,0.1,4832.82,4845.22,4835.23,4841.1,587.0,58.7,46s,0.71%,0.71,46.0,2.4099999999998545,9.990000000000691,5.8700000000008
2026-01-23 09:45:00,2026-01-23 09:45:00,XAUUSD,Sell,0.1,4947.99,4935.59,4945.45,4945.69,-24.0,-2.4,2s,-0.03%,-0.03,2.0,2.5399999999999636,9.859999999999673,-0.23999999999978172
2026-01-23 11:29:00,2026-01-23 11:29:00,XAUUSD,Sell,0.1,4903.76,4891.36,4901.36,4900.74,62.0,6.2,4s,0.07%,0.07,4.0,2.4000000000005457,10.0,0.6199999999998909
2026-01-26 06:32:00,2026-01-26 06:32:00,XAUUSD,Sell,0.1,5072.43,5060.03,5070.03,5064.71,532.0,53.2,22s,0.64%,0.64,22.0,2.4000000000005457,10.0,5.319999999999709
2026-01-26 08:45:00,2026-01-26 08:45:00,XAUUSD,Buy,0.1,5090.65,5103.05,5093.05,5099.34,629.0,62.9,41s,0.75%,0.75,41.0,2.4000000000005457,10.0,6.289999999999964
2026-01-26 11:32:00,2026-01-26 11:32:00,XAUUSD,Buy,0.1,5095.87,5108.27,5098.27,5098.28,1.0,0.1,3s,0.00%,0.0,3.0,2.4000000000005457,10.0,0.009999999999308784
2026-01-26 14:56:00,2026-01-26 14:56:00,XAUUSD,Sell,0.1,5080.95,5068.55,5078.55,5077.36,119.0,11.9,4s,0.14%,0.14,4.0,2.399999999999636,10.0,1.1900000000005093
2026-01-26 15:00:00,2026-01-26 15:00:00,XAUUSD,Sell,0.1,5080.95,5068.55,5078.54,5075.35,319.0,31.9,22s,0.38%,0.38,22.0,2.4099999999998545,9.989999999999782,3.1899999999996
2026-01-26 16:58:00,2026-01-26 16:58:00,XAUUSD,Buy,0.1,5094.61,5107.01,5097.01,5096.81,-20.0,-2.0,2s,-0.02%,-0.02,2.0,2.4000000000005457,10.0,-0.1999999999998181
2026-01-26 18:03:00,2026-01-26 18:03:00,XAUUSD,Buy,0.1,5094.94,5107.34,5097.36,5099.75,239.0,23.9,19s,0.28%,0.28,19.0,2.4200000000000728,9.980000000000473,2.3900000000003274
2026-01-27 03:11:00,2026-01-27 03:12:00,XAUUSD,Buy,0.1,5059.14,5071.54,5061.54,5062.69,115.0,11.5,21s,0.13%,0.13,21.0,2.399999999999636,10.0,1.1499999999996362
2026-01-27 04:40:00,2026-01-27 04:41:00,XAUUSD,Buy,0.1,5073.59,5085.99,5075.99,5076.25,26.0,2.6,21s,0.03%,0.03,21.0,2.399999999999636,10.0,0.2600000000002183
2026-01-27 07:47:00,2026-01-27 07:47:00,XAUUSD,Buy,0.1,5077.39,5089.79,5079.81,5081.38,157.0,15.7,14s,0.18%,0.18,14.0,2.4200000000000728,9.979999999999563,1.569999999999709
2026-01-27 13:47:00,2026-01-27 13:47:00,XAUUSD,Sell,0.1,5084.3,5071.9,5081.88,5078.94,294.0,29.4,17s,0.34%,0.34,17.0,2.4200000000000728,9.980000000000473,2.9400000000005093
2026-01-27 16:05:00,2026-01-27 16:06:00,XAUUSD,Sell,0.1,5069.37,5056.97,5066.94,5059.24,770.0,77.0,55s,0.89%,0.89,55.0,2.430000000000291,9.969999999999345,7.699999999999818
2026-01-27 18:11:00,2026-01-27 18:11:00,XAUUSD,Buy,0.1,5090.52,5102.92,5092.93,5096.81,388.0,38.8,28s,0.45%,0.45,28.0,2.4099999999998545,9.989999999999782,3.880000000000109
2026-01-28 03:06:00,2026-01-28 03:06:00,XAUUSD,Buy,0.1,5188.06,5200.46,5190.47,5196.19,572.0,57.2,16s,0.66%,0.66,16.0,2.4099999999998545,9.989999999999782,5.719999999999345
2026-01-28 04:32:00,2026-01-28 04:33:00,XAUUSD,Buy,0.1,5222.86,5235.26,5225.27,5229.51,424.0,42.4,47s,0.48%,0.48,47.0,2.410000000000764,9.989999999999782,4.239999999999782
2026-01-28 06:58:00,2026-01-28 06:58:00,XAUUSD,Buy,0.1,5245.23,5257.63,5247.64,5248.69,105.0,10.5,15s,0.12%,0.12,15.0,2.410000000000764,9.989999999999782,1.0499999999992724
2026-01-28 08:51:00,2026-01-28 08:51:00,XAUUSD,Buy,0.1,5264.09,5276.49,5266.5,5267.71,121.0,12.1,6s,0.14%,0.14,6.0,2.4099999999998545,9.989999999999782,1.2100000000000364
2026-01-28 13:04:00,2026-01-28 13:04:00,XAUUSD,Sell,0.1,5265.35,5252.95,5262.82,5252.86,996.0,99.6,12s,1.13%,1.13,12.0,2.530000000000655,9.86999999999989,9.960000000000036
2026-01-28 17:00:00,2026-01-28 17:00:00,XAUUSD,Buy,0.1,5287.13,5299.53,5289.54,5294.89,535.0,53.5,19s,0.60%,0.6,19.0,2.4099999999998545,9.989999999999782,5.350000000000364
2026-01-28 18:57:00,2026-01-28 18:57:00,XAUUSD,Buy,0.1,5295.89,5308.29,5298.29,5299.36,107.0,10.7,5s,0.12%,0.12,5.0,2.399999999999636,10.0,1.069999999999709
2026-01-29 06:08:00,2026-01-29 06:08:00,XAUUSD,Buy,0.1,5549.41,5561.81,5551.83,5551.63,-20.0,-2.0,2s,-0.02%,-0.02,2.0,2.4200000000000728,9.980000000000473,-0.1999999999998181
2026-01-29 08:00:00,2026-01-29 08:00:00,XAUUSD,Buy,0.1,5562.15,5574.55,5564.59,5571.9,731.0,73.1,25s,0.81%,0.81,25.0,2.4400000000005093,9.960000000000036,7.309999999999491
2026-01-29 10:04:00,2026-01-29 10:05:00,XAUUSD,Sell,0.1,5539.32,5526.92,5536.91,5532.52,439.0,43.9,19s,0.48%,0.48,19.0,2.4099999999998545,9.989999999999782,4.389999999999418
2026-01-29 10:39:00,2026-01-29 10:40:00,XAUUSD,Sell,0.1,5518.67,5506.27,5516.23,5511.14,509.0,50.9,39s,0.56%,0.56,39.0,2.4400000000005093,9.959999999999127,5.089999999999236
2026-01-29 13:03:00,2026-01-29 13:03:00,XAUUSD,Sell,0.1,5476.88,5464.48,5474.44,5473.48,96.0,9.6,8s,0.10%,0.1,8.0,2.4400000000005093,9.960000000000036,0.9600000000000364
2026-01-29 16:27:00,2026-01-29 16:27:00,XAUUSD,Buy,0.1,5540.59,5552.99,5542.99,5548.96,597.0,59.7,16s,0.65%,0.65,16.0,2.399999999999636,10.0,5.970000000000255
2026-01-29 16:46:00,2026-01-29 16:46:00,XAUUSD,Sell,0.1,5502.59,5490.19,5500.16,5499.91,25.0,2.5,1s,0.03%,0.03,1.0,2.430000000000291,9.970000000000255,0.25
2026-01-29 17:01:00,2026-01-29 17:01:00,XAUUSD,Sell,0.1,5473.22,5460.82,5470.76,5460.79,997.0,99.7,10s,1.08%,1.08,10.0,2.4600000000000364,9.94000000000051,9.970000000000255
2026-01-30 04:00:00,2026-01-30 04:00:00,XAUUSD,Sell,0.1,5285.13,5272.73,5282.64,5279.6,304.0,30.4,3s,0.33%,0.33,3.0,2.4899999999997817,9.910000000000764,3.0399999999999636
2026-01-30 07:16:00,2026-01-30 07:16:00,XAUUSD,Buy,0.1,5228.38,5240.78,5230.79,5235.95,516.0,51.6,25s,0.55%,0.55,25.0,2.4099999999998545,9.989999999999782,5.1599999999998545
2026-01-30 10:33:00,2026-01-30 10:33:00,XAUUSD,Sell,0.1,5120.34,5107.94,5117.89,5107.73,1016.0,101.6,7s,1.08%,1.08,7.0,2.449999999999818,9.950000000000728,10.160000000000764
2026-01-30 11:04:00,2026-01-30 11:04:00,XAUUSD,Sell,0.1,5114.74,5102.34,5112.32,5110.34,198.0,19.8,2s,0.21%,0.21,2.0,2.4200000000000728,9.979999999999563,1.9799999999995634
2026-02-02 03:07:00,2026-02-02 03:07:00,XAUUSD,Sell,0.1,4701.22,4688.82,4698.73,4698.08,65.0,6.5,1s,0.07%,0.07,1.0,2.490000000000691,9.909999999999854,0.6499999999996362
2026-02-02 07:38:00,2026-02-02 07:38:00,XAUUSD,Sell,0.1,4606.24,4593.84,4603.82,4604.11,-29.0,-2.9,0s,-0.03%,-0.03,0.0,2.4200000000000728,9.979999999999563,-0.2899999999999636
2026-02-02 11:41:00,2026-02-02 11:41:00,XAUUSD,Buy,0.1,4711.06,4723.46,4713.49,4713.28,-21.0,-2.1,0s,-0.02%,-0.02,0.0,2.4299999999993815,9.970000000000255,-0.21000000000003638
2026-02-02 13:13:00,2026-02-02 13:14:00,XAUUSD,Buy,0.1,4731.69,4744.09,4734.15,4741.7,755.0,75.5,32s,0.79%,0.79,32.0,2.4600000000000364,9.94000000000051,7.550000000000182
2026-02-02 17:30:00,2026-02-02 17:30:00,XAUUSD,Sell,0.1,4671.85,4659.45,4669.43,4659.34,1009.0,100.9,10s,1.05%,1.05,10.0,2.4200000000000728,9.980000000000473,10.090000000000146
2026-02-03 08:14:00,2026-02-03 08:14:00,XAUUSD,Buy,0.1,4839.91,4852.31,4842.34,4849.09,675.0,67.5,25s,0.69%,0.69,25.0,2.430000000000291,9.970000000000255,6.75
2026-02-03 13:24:00,2026-02-03 13:24:00,XAUUSD,Sell,0.1,4887.03,4874.63,4884.61,4884.05,56.0,5.6,4s,0.06%,0.06,4.0,2.4200000000000728,9.979999999999563,0.5599999999994907
2026-02-03 14:02:00,2026-02-03 14:03:00,XAUUSD,Buy,0.1,4927.5,4939.9,4929.9,4931.52,162.0,16.2,15s,0.17%,0.17,15.0,2.399999999999636,10.0,1.6200000000008004
2026-02-03 15:29:00,2026-02-03 15:29:00,XAUUSD,Buy,0.1,4933.89,4946.29,4936.3,4938.01,171.0,17.1,5s,0.17%,0.17,5.0,2.4099999999998545,9.989999999999782,1.7100000000000364
2026-02-03 18:16:00,2026-02-03 18:16:00,XAUUSD,Buy,0.1,4946.16,4958.56,4948.6,4958.59,999.0,99.9,12s,1.02%,1.02,12.0,2.4400000000005093,9.960000000000036,9.989999999999782
2026-02-04 04:02:00,2026-02-04 04:03:00,XAUUSD,Buy,0.1,5051.26,5063.66,5053.7,5063.13,943.0,94.3,50s,0.95%,0.95,50.0,2.4399999999996,9.960000000000036,9.430000000000291
2026-02-04 05:35:00,2026-02-04 05:35:00,XAUUSD,Buy,0.1,5063.1,5075.5,5065.5,5068.42,292.0,29.2,14s,0.29%,0.29,14.0,2.399999999999636,10.0,2.9200000000000728
2026-02-04 09:54:00,2026-02-04 09:54:00,XAUUSD,Buy,0.1,5088.06,5100.46,5090.47,5090.77,30.0,3.0,16s,0.03%,0.03,16.0,2.4099999999998545,9.989999999999782,0.3000000000001819
2026-02-04 11:32:00,2026-02-04 11:32:00,XAUUSD,Sell,0.1,5053.5,5041.1,5051.07,5043.41,766.0,76.6,24s,0.76%,0.76,24.0,2.430000000000291,9.969999999999345,7.6599999999998545
2026-02-04 13:15:00,2026-02-04 13:16:00,XAUUSD,Sell,0.1,5044.17,5031.77,5041.74,5031.76,998.0,99.8,44s,0.98%,0.98,44.0,2.430000000000291,9.969999999999345,9.979999999999563
2026-02-04 15:54:00,2026-02-04 15:54:00,XAUUSD,Buy,0.1,5060.9,5073.3,5063.31,5063.31,0.0,0.0,1s,0.00%,0.0,1.0,2.410000000000764,9.989999999999782,0.0
2026-02-04 16:31:00,2026-02-04 16:31:00,XAUUSD,Sell,0.1,5025.73,5013.33,5023.32,5023.32,0.0,0.0,0s,0.00%,0.0,0.0,2.4099999999998545,9.989999999999782,-0.0
2026-02-04 18:46:00,2026-02-04 18:46:00,XAUUSD,Sell,0.1,4890.11,4877.71,4887.67,4879.48,819.0,81.9,13s,0.80%,0.8,13.0,2.4399999999996,9.960000000000036,8.19000000000051
2026-02-05 04:07:00,2026-02-05 04:07:00,XAUUSD,Sell,0.1,4938.5,4926.1,4936.07,4932.43,364.0,36.4,17s,0.35%,0.35,17.0,2.430000000000291,9.969999999999345,3.639999999999418
2026-02-05 04:33:00,2026-02-05 04:33:00,XAUUSD,Sell,0.1,4916.67,4904.27,4914.26,4912.95,131.0,13.1,3s,0.13%,0.13,3.0,2.4099999999998545,9.989999999999782,1.3100000000004002
2026-02-05 07:45:00,2026-02-05 07:45:00,XAUUSD,Buy,0.1,4888.74,4901.14,4891.18,4901.14,996.0,99.6,24s,0.96%,0.96,24.0,2.4400000000005093,9.960000000000036,9.960000000000036
2026-02-05 10:13:00,2026-02-05 10:13:00,XAUUSD,Buy,0.1,4938.43,4950.83,4940.83,4941.48,65.0,6.5,7s,0.06%,0.06,7.0,2.399999999999636,10.0,0.6499999999996362
2026-02-05 11:01:00,2026-02-05 11:01:00,XAUUSD,Sell,0.1,4898.39,4885.99,4895.94,4891.54,440.0,44.0,5s,0.42%,0.42,5.0,2.4500000000007276,9.949999999999818,4.399999999999636
2026-02-05 14:10:00,2026-02-05 14:10:00,XAUUSD,Sell,0.1,4850.18,4837.78,4847.77,4843.66,411.0,41.1,15s,0.39%,0.39,15.0,2.4099999999998545,9.990000000000691,4.110000000000582
2026-02-05 15:06:00,2026-02-05 15:06:00,XAUUSD,Sell,0.1,4813.18,4800.78,4810.78,4802.31,847.0,84.7,14s,0.80%,0.8,14.0,2.4000000000005457,10.0,8.469999999999345
2026-02-05 15:30:00,2026-02-05 15:30:00,XAUUSD,Sell,0.1,4850.18,4837.78,4847.78,4844.13,365.0,36.5,3s,0.34%,0.34,3.0,2.4000000000005457,10.0,3.649999999999636
2026-02-05 17:46:00,2026-02-05 17:46:00,XAUUSD,Sell,0.1,4808.44,4796.04,4806.03,4803.41,262.0,26.2,16s,0.25%,0.25,16.0,2.4099999999998545,9.989999999999782,2.619999999999891
2026-02-05 18:43:00,2026-02-05 18:44:00,XAUUSD,Buy,0.1,4867.59,4879.99,4870.02,4875.53,551.0,55.1,29s,0.51%,0.51,29.0,2.430000000000291,9.969999999999345,5.509999999999309
2026-02-06 03:54:00,2026-02-06 03:55:00,XAUUSD,Buy,0.1,4762.28,4774.68,4764.71,4770.24,553.0,55.3,39s,0.51%,0.51,39.0,2.430000000000291,9.970000000000255,5.529999999999745
2026-02-06 07:25:00,2026-02-06 07:25:00,XAUUSD,Buy,0.1,4844.21,4856.61,4846.68,4848.4,172.0,17.2,3s,0.16%,0.16,3.0,2.4700000000002547,9.929999999999382,1.7199999999993452
2026-02-09 07:29:00,2026-02-09 07:29:00,XAUUSD,Buy,0.1,5029.13,5041.53,5031.54,5031.4,-14.0,-1.4,2s,-0.01%,-0.01,2.0,2.4099999999998545,9.989999999999782,-0.14000000000032742
2026-02-09 07:30:00,2026-02-09 07:30:00,XAUUSD,Buy,0.1,5029.13,5041.53,5031.53,5032.26,73.0,7.3,5s,0.07%,0.07,5.0,2.399999999999636,10.0,0.7300000000004729
2026-02-09 09:22:00,2026-02-09 09:22:00,XAUUSD,Sell,0.1,5009.96,4997.56,5007.54,4997.97,957.0,95.7,23s,0.88%,0.88,23.0,2.4200000000000728,9.979999999999563,9.569999999999709
2026-02-09 12:02:00,2026-02-09 12:02:00,XAUUSD,Sell,0.1,5000.08,4987.68,4997.66,4996.88,78.0,7.8,4s,0.07%,0.07,4.0,2.4200000000000728,9.979999999999563,0.7799999999997453
2026-02-09 14:31:00,2026-02-09 14:31:00,XAUUSD,Buy,0.1,5015.64,5028.04,5018.09,5018.67,58.0,5.8,4s,0.05%,0.05,4.0,2.449999999999818,9.949999999999818,0.5799999999999272
2026-02-09 16:30:00,2026-02-09 16:30:00,XAUUSD,Buy,0.1,5022.44,5034.84,5024.87,5025.94,107.0,10.7,2s,0.10%,0.1,2.0,2.430000000000291,9.970000000000255,1.069999999999709
2026-02-10 07:27:00,2026-02-10 07:27:00,XAUUSD,Sell,0.1,5018.9,5006.5,5016.47,5011.75,472.0,47.2,22s,0.43%,0.43,22.0,2.4299999999993815,9.970000000000255,4.720000000000255
2026-02-10 10:41:00,2026-02-10 10:41:00,XAUUSD,Buy,0.1,5043.19,5055.59,5045.6,5047.37,177.0,17.7,16s,0.16%,0.16,16.0,2.410000000000764,9.989999999999782,1.769999999999527
2026-02-10 14:43:00,2026-02-10 14:43:00,XAUUSD,Sell,0.1,5039.43,5027.03,5037.01,5035.35,166.0,16.6,13s,0.15%,0.15,13.0,2.4200000000000728,9.980000000000473,1.6599999999998545
2026-02-10 15:33:00,2026-02-10 15:33:00,XAUUSD,Buy,0.1,5055.83,5068.23,5058.23,5058.33,10.0,1.0,4s,0.01%,0.01,4.0,2.399999999999636,10.0,0.1000000000003638
2026-02-10 17:37:00,2026-02-10 17:37:00,XAUUSD,Sell,0.1,5023.08,5010.68,5020.65,5010.65,1000.0,100.0,23s,0.91%,0.91,23.0,2.430000000000291,9.969999999999345,10.0
2026-02-11 03:53:00,2026-02-11 03:53:00,XAUUSD,Buy,0.1,5047.06,5059.46,5049.47,5049.82,35.0,3.5,3s,0.03%,0.03,3.0,2.4099999999998545,9.989999999999782,0.3499999999994543
2026-02-11 04:01:00,2026-02-11 04:01:00,XAUUSD,Buy,0.1,5052.28,5064.68,5054.71,5055.39,68.0,6.8,2s,0.06%,0.06,2.0,2.430000000000291,9.970000000000255,0.680000000000291
2026-02-11 07:35:00,2026-02-11 07:35:00,XAUUSD,Buy,0.1,5058.46,5070.86,5060.87,5061.55,68.0,6.8,4s,0.06%,0.06,4.0,2.4099999999998545,9.989999999999782,0.680000000000291
2026-02-11 08:18:00,2026-02-11 08:18:00,XAUUSD,Buy,0.1,5058.46,5070.86,5060.86,5061.29,43.0,4.3,5s,0.04%,0.04,5.0,2.399999999999636,10.0,0.43000000000029104
2026-02-11 08:59:00,2026-02-11 08:59:00,XAUUSD,Buy,0.1,5061.61,5074.01,5064.02,5064.33,31.0,3.1,8s,0.03%,0.03,8.0,2.410000000000764,9.989999999999782,0.3099999999994907
2026-02-11 10:31:00,2026-02-11 10:31:00,XAUUSD,Sell,0.1,5051.37,5038.97,5048.96,5046.17,279.0,27.9,29s,0.25%,0.25,29.0,2.4099999999998545,9.989999999999782,2.7899999999999636
2026-02-11 11:46:00,2026-02-11 11:46:00,XAUUSD,Buy,0.1,5066.99,5079.39,5069.41,5070.17,76.0,7.6,4s,0.07%,0.07,4.0,2.4200000000000728,9.980000000000473,0.7600000000002183
2026-02-11 15:30:00,2026-02-11 15:30:00,XAUUSD,Sell,0.1,5054.53,5042.13,5052.02,5042.1,992.0,99.2,3s,0.89%,0.89,3.0,2.509999999999309,9.890000000000327,9.920000000000073
2026-02-12 03:04:00,2026-02-12 03:04:00,XAUUSD,Sell,0.1,5052.38,5039.98,5049.97,5048.08,189.0,18.9,14s,0.17%,0.17,14.0,2.4099999999998545,9.990000000000691,1.8900000000003274
2026-02-12 05:08:00,2026-02-12 05:08:00,XAUUSD,Buy,0.1,5070.46,5082.86,5072.86,5073.57,71.0,7.1,6s,0.06%,0.06,6.0,2.399999999999636,10.0,0.7100000000000364
2026-02-12 06:01:00,2026-02-12 06:01:00,XAUUSD,Sell,0.1,5057.25,5044.85,5054.79,5052.79,200.0,20.0,13s,0.18%,0.18,13.0,2.4600000000000364,9.9399999999996,2.0
2026-02-12 07:06:00,2026-02-12 07:07:00,XAUUSD,Buy,0.1,5072.44,5084.84,5074.84,5076.33,149.0,14.9,22s,0.13%,0.13,22.0,2.4000000000005457,10.0,1.4899999999997817
2026-02-12 08:32:00,2026-02-12 08:32:00,XAUUSD,Sell,0.1,5053.49,5041.09,5051.07,5050.13,94.0,9.4,7s,0.08%,0.08,7.0,2.4200000000000728,9.979999999999563,0.9399999999995998
2026-02-12 11:05:00,2026-02-12 11:05:00,XAUUSD,Buy,0.1,5071.12,5083.52,5073.52,5074.75,123.0,12.3,7s,0.11%,0.11,7.0,2.4000000000005457,10.0,1.2299999999995634
2026-02-12 11:50:00,2026-02-12 11:50:00,XAUUSD,Buy,0.1,5075.89,5088.29,5078.31,5079.67,136.0,13.6,7s,0.12%,0.12,7.0,2.4200000000000728,9.979999999999563,1.3599999999996726
2026-02-12 14:36:00,2026-02-12 14:36:00,XAUUSD,Buy,0.1,5065.99,5078.39,5068.41,5068.21,-20.0,-2.0,3s,-0.02%,-0.02,3.0,2.4200000000000728,9.980000000000473,-0.1999999999998181
2026-02-12 15:47:00,2026-02-12 15:47:00,XAUUSD,Buy,0.1,5078.41,5090.81,5080.83,5081.05,22.0,2.2,3s,0.02%,0.02,3.0,2.4200000000000728,9.980000000000473,0.22000000000025466
2026-02-12 16:56:00,2026-02-12 16:56:00,XAUUSD,Sell,0.1,5051.1,5038.7,5048.7,5041.08,762.0,76.2,17s,0.67%,0.67,17.0,2.4000000000005457,10.0,7.619999999999891
2026-02-12 18:10:00,2026-02-12 18:10:00,XAUUSD,Sell,0.1,5041.82,5029.42,5039.42,5033.69,573.0,57.3,15s,0.50%,0.5,15.0,2.399999999999636,10.0,5.730000000000473
2026-02-13 03:01:00,2026-02-13 03:01:00,XAUUSD,Buy,0.1,4946.02,4958.42,4948.42,4955.12,670.0,67.0,16s,0.58%,0.58,16.0,2.399999999999636,10.0,6.699999999999818
2026-02-13 04:30:00,2026-02-13 04:30:00,XAUUSD,Buy,0.1,4986.35,4998.75,4988.75,4989.11,36.0,3.6,3s,0.03%,0.03,3.0,2.399999999999636,10.0,0.3599999999996726
2026-02-13 06:16:00,2026-02-13 06:16:00,XAUUSD,Buy,0.1,4989.03,5001.43,4991.47,4996.75,528.0,52.8,27s,0.45%,0.45,27.0,2.4400000000005093,9.960000000000036,5.279999999999745
2026-02-16 04:45:00,2026-02-16 04:45:00,XAUUSD,Sell,0.1,5002.61,4990.21,5000.19,4996.71,348.0,34.8,15s,0.30%,0.3,15.0,2.4200000000000728,9.979999999999563,3.4799999999995634
2026-02-16 07:03:00,2026-02-16 07:03:00,XAUUSD,Sell,0.1,4975.56,4963.16,4973.12,4965.87,725.0,72.5,24s,0.62%,0.62,24.0,2.4400000000005093,9.960000000000036,7.25
2026-02-16 09:41:00,2026-02-16 09:41:00,XAUUSD,Buy,0.1,5000.74,5013.14,5003.15,5003.47,32.0,3.2,6s,0.03%,0.03,6.0,2.4099999999998545,9.990000000000691,0.32000000000061846
2026-02-16 11:03:00,2026-02-16 11:03:00,XAUUSD,Buy,0.1,5010.96,5023.36,5013.37,5015.38,201.0,20.1,26s,0.17%,0.17,26.0,2.4099999999998545,9.989999999999782,2.0100000000002183
2026-02-16 14:12:00,2026-02-16 14:12:00,XAUUSD,Sell,0.1,5001.36,4988.96,4998.94,4998.31,63.0,6.3,8s,0.05%,0.05,8.0,2.4200000000000728,9.979999999999563,0.6299999999991996
